Airline,AirlineID,SourceAirport,SourceAirportID,DestinationAirport,DestinationAirportID,Codeshare,Stops,Equipment,AirportID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,Tz
SQ,4435,SIN,3316,CJB,3135,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CKG,3393,Y,0,320 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CMB,3024,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CNX,3931,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,COK,3136,Y,0,320 738 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CPH,609,,0,772,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CSX,3371,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,CTU,3395,Y,0,320 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DAC,3076,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DAD,3196,Y,0,738 319 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DEL,3093,,0,772 773,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DME,4029,,0,77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DPS,3940,,0,772 738,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DRW,3999,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DVO,4090,Y,0,320 738,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,DXB,2188,,0,77W 333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,FCO,1555,,0,772,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,FRA,340,,0,77W 388,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,FUK,2305,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,HAN,3199,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,HKG,3077,,0,772 388 77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,HKT,3179,Y,0,320 738 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,HND,2359,,0,333 773,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,HYD,\N,Y,0,738 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,ICN,3930,,0,333 77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,IST,1701,,0,772,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,JNB,813,,0,772,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,JOG,3898,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,KCH,3263,Y,0,738 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,KIX,3992,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,KMG,3382,Y,0,320 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,KTM,3125,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,KUL,3304,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,LGK,3305,Y,0,320 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,LHR,507,,0,77W 388,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,LOP,8401,Y,0,319 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MAA,3144,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MDC,3250,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MEL,3339,,0,333 77W 388 773,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MLE,3156,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MNL,2397,,0,772 333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MUC,346,,0,77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,MXP,1524,,0,77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,NGO,3942,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,NRT,2279,,0,388 77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PEK,3364,,0,772 77W 773 333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PEN,3308,Y,0,320 738 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PER,3351,,0,333 772,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PKU,3273,Y,0,319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PLM,3289,Y,0,319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PNH,3034,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,PVG,3406,,0,772 77W 388,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,REP,3035,Y,0,738 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,RGN,3239,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,RUH,2082,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SGN,3205,,0,772 333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SOC,3929,Y,0,320 319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SRG,3901,Y,0,319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SUB,3928,,0,333,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SYD,3361,,0,388 772 773,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,SZX,3374,,0,738,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,TPE,2276,,0,333 77W,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,TRV,3153,Y,0,319 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,UPG,3240,Y,0,319 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,USM,3177,Y,0,319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,VTZ,3066,Y,0,319,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,WUH,3376,Y,0,319 320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,XMN,3383,Y,0,320,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SIN,3316,ZRH,1678,,0,388,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
SQ,4435,SJC,3748,LAX,3484,Y,0,320,SJC,KSJC,37.362598,-121.929001,62.0,-8.0,A,America/Los_Angeles,airport,OurAirports
SQ,4435,SRG,3901,SIN,3316,Y,0,319,SRG,WARS,-6.97273,110.375,10.0,7.0,N,Asia/Jakarta,airport,OurAirports
SQ,4435,SUB,3928,SIN,3316,,0,333,SUB,WARR,-7.379829883575439,112.78700256347656,9.0,7.0,N,Asia/Jakarta,airport,OurAirports
SQ,4435,SYD,3361,SIN,3316,,0,773 388 772,SYD,YSSY,-33.94609832763672,151.177001953125,21.0,10.0,O,Australia/Sydney,airport,OurAirports
SQ,4435,SZX,3374,SIN,3316,,0,738,SZX,ZGSZ,22.639299392700195,113.81099700927734,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
SQ,4435,TRV,3153,SIN,3316,Y,0,319 320,TRV,VOTV,8.48211956024,76.9200973511,15.0,5.5,N,Asia/Calcutta,airport,OurAirports
SQ,4435,UPG,3240,SIN,3316,Y,0,319 320,UPG,WAAA,-5.061629772186279,119.5540008544922,47.0,8.0,N,Asia/Makassar,airport,OurAirports
SQ,4435,USM,3177,SIN,3316,Y,0,319,USM,VTSM,9.547789573669998,100.06199646,64.0,7.0,U,Asia/Bangkok,airport,OurAirports
SQ,4435,VTZ,3066,SIN,3316,Y,0,319,VTZ,VEVZ,17.721200943,83.2245025635,15.0,5.5,N,Asia/Calcutta,airport,OurAirports
SQ,4435,XMN,3383,SIN,3316,Y,0,320,XMN,ZSAM,24.54400062561035,118.12799835205078,59.0,8.0,U,Asia/Shanghai,airport,OurAirports
SS,1908,ABJ,253,ORY,1386,,0,333,ABJ,DIAP,5.261390209197998,-3.9262900352478023,21.0,0.0,N,Africa/Abidjan,airport,OurAirports
SS,1908,CAY,2774,ORY,1386,Y,0,333,CAY,SOCA,4.819809913639999,-52.3604011536,26.0,-3.0,U,America/Cayenne,airport,OurAirports
SS,1908,DKR,1084,ORY,1386,,0,333 330,DKR,GOOY,14.739700317382812,-17.49020004272461,85.0,0.0,N,Africa/Dakar,airport,OurAirports
SS,1908,DZA,915,TNR,918,,0,330,DZA,FMCZ,-12.804699897766112,45.28110122680664,23.0,3.0,U,Indian/Mayotte,airport,OurAirports
SS,1908,FDF,2878,ORY,1386,,0,744 333,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
SS,1908,FDF,2878,PTP,2881,Y,0,ATR,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
SS,1908,FDF,2878,SLU,2893,Y,0,ATR,FDF,TFFF,14.590999603271484,-61.00320053100586,16.0,-4.0,U,America/Martinique,airport,OurAirports
SS,1908,PTP,2881,FDF,2878,,0,ATR,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
SS,1908,PTP,2881,ORY,1386,,0,333 744,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
SS,1908,PTP,2881,SBH,6460,Y,0,ATR,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
SS,1908,PTP,2881,SFG,2879,Y,0,ATR,PTP,TFFR,16.265301,-61.531799,36.0,-4.0,U,America/Guadeloupe,airport,OurAirports
SS,1908,RUN,916,MRU,893,,0,744,RUN,FMEE,-20.88710021972656,55.51029968261719,66.0,4.0,U,Indian/Reunion,airport,OurAirports
SS,1908,RUN,916,ORY,1386,,0,744,RUN,FMEE,-20.88710021972656,55.51029968261719,66.0,4.0,U,Indian/Reunion,airport,OurAirports
SS,1908,SBH,6460,PTP,2881,Y,0,ATR,SBH,TFFJ,17.904399871826172,-62.84360122680664,49.0,-4.0,E,\N,airport,OurAirports
SS,1908,SFG,2879,PTP,2881,Y,0,ATR,SFG,TFFG,18.099899291992,-63.047199249268,7.0,-4.0,U,\N,airport,OurAirports
SS,1908,SLU,2893,FDF,2878,Y,0,ATR,SLU,TLPC,14.0202,-60.992901,22.0,-4.0,U,America/St_Lucia,airport,OurAirports
SS,1908,SXM,2899,ORY,1386,Y,0,332,SXM,TNCM,18.0410003662,-63.1088981628,13.0,-4.0,U,America/Curacao,airport,OurAirports
ST,2547,ACE,1055,BRE,353,,0,319,ACE,GCRR,28.945499,-13.6052,46.0,0.0,E,Atlantic/Canary,airport,OurAirports
ST,2547,BEY,2177,SXF,337,,0,73G,BEY,OLBA,33.820899963378906,35.488399505615234,87.0,2.0,E,Asia/Beirut,airport,OurAirports
ST,2547,BRE,353,ACE,1055,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,AYT,1688,,0,319 321,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,FNC,4091,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,FUE,1051,,0,321,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,IBZ,1225,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,LEJ,348,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,LPA,1054,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,NBE,7447,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,PMI,3998,,0,321,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,TFS,1056,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,BRE,353,VIE,1613,,0,319,BRE,EDDW,53.0475006104,8.78666973114,14.0,1.0,E,Europe/Berlin,airport,OurAirports
ST,2547,CEG,519,BRS,490,,0,ER4,CEG,EGNR,53.1781005859375,-2.977780103683472,45.0,0.0,E,Europe/London,airport,OurAirports
ST,2547,CEG,519,TLS,1273,,0,ER4,CEG,EGNR,53.1781005859375,-2.977780103683472,45.0,0.0,E,Europe/London,airport,OurAirports
ST,2547,FUE,1051,BRE,353,,0,321,FUE,GCFV,28.452699661254883,-13.863800048828123,85.0,0.0,E,Atlantic/Canary,airport,OurAirports
ST,2547,FUE,1051,ERF,339,,0,73G,FUE,GCFV,28.452699661254883,-13.863800048828123,85.0,0.0,E,Atlantic/Canary,airport,OurAirports
ST,2547,IBZ,1225,BRE,353,,0,319,IBZ,LEIB,38.8728981018,1.3731199502899998,24.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,LPA,1054,BRE,353,,0,319,LPA,GCLP,27.931900024414062,-15.38659954071045,78.0,0.0,E,Atlantic/Canary,airport,OurAirports
ST,2547,LPA,1054,ERF,339,,0,73G,LPA,GCLP,27.931900024414062,-15.38659954071045,78.0,0.0,E,Atlantic/Canary,airport,OurAirports
ST,2547,MRS,1353,AGB,374,,0,FRJ,MRS,LFML,43.439271922,5.22142410278,74.0,1.0,E,Europe/Paris,airport,OurAirports
ST,2547,NBE,7447,BRE,353,,0,319,NBE,DTNH,36.075833,10.438611,21.0,1.0,U,Africa/Tunis,airport,OurAirports
ST,2547,ONQ,7821,DTM,373,,0,73G,ONQ,LTAS,41.506401062,32.0886001587,39.0,3.0,E,Europe/Istanbul,airport,OurAirports
ST,2547,ONQ,7821,DUS,345,,0,73G,ONQ,LTAS,41.506401062,32.0886001587,39.0,3.0,E,Europe/Istanbul,airport,OurAirports
ST,2547,PMI,3998,BRE,353,,0,321,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,PMI,3998,ERF,339,,0,73G,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,PMI,3998,FDH,382,,0,73G,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,PMI,3998,KSF,400,,0,321,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,PMI,3998,RLG,772,,0,73G,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
ST,2547,RHO,1472,DUS,345,,0,321,RHO,LGRP,36.405399322509766,28.086200714111328,17.0,2.0,E,Europe/Athens,airport,OurAirports
ST,2547,XFW,362,TLS,1273,,0,319,XFW,EDHI,53.5352783203125,9.835556030273438,23.0,1.0,E,Europe/Berlin,airport,OurAirports
SU,130,AER,2965,EVN,3964,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,IST,1701,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,KRR,2960,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,LED,2948,,0,319 320,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,OMS,2958,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,SVO,2985,,0,321 738 320,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,SVX,2975,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AER,2965,TAS,2983,,0,319,AER,URSS,43.449902,39.9566,89.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,AGP,1230,SVO,2985,,0,320,AGP,LEMG,36.67490005493164,-4.499110221862793,53.0,1.0,E,Europe/Madrid,airport,OurAirports
SU,130,ALG,210,CDG,1382,Y,0,319,ALG,DAAG,36.69100189208984,3.215409994125366,82.0,1.0,N,Africa/Algiers,airport,OurAirports
SU,130,AMS,580,LED,2948,Y,0,737,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
SU,130,AMS,580,SVO,2985,,0,321 320,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
SU,130,ARH,4362,LED,2948,,0,A81 319,ARH,ULAA,64.60030364990234,40.71670150756836,62.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,ARH,4362,SVO,2985,Y,0,735,ARH,ULAA,64.60030364990234,40.71670150756836,62.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,ASF,2966,SVO,2985,,0,320 319,ASF,URWA,46.2832984924,48.0063018799,-65.0,4.0,N,Europe/Samara,airport,OurAirports
SU,130,BCN,1218,LED,2948,,0,763 320,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
SU,130,BCN,1218,SVO,2985,,0,321,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
SU,130,BEY,2177,SVO,2985,,0,320 319,BEY,OLBA,33.820899963378906,35.488399505615234,87.0,2.0,E,Asia/Beirut,airport,OurAirports
SU,130,BKK,3885,SVO,2985,,0,333,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
SU,130,CAN,3370,SVO,2985,,0,333 332,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
SU,130,CAN,3370,URC,3399,Y,0,737,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
SU,130,CPH,609,SVO,2985,,0,320,CPH,EKCH,55.617900848389,12.656000137329,17.0,1.0,E,Europe/Copenhagen,airport,OurAirports
SU,130,DXB,2188,SVO,2985,,0,320,DXB,OMDB,25.2527999878,55.3643989563,62.0,4.0,U,Asia/Dubai,airport,OurAirports
SU,130,FCO,1555,LED,2948,,0,320,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
SU,130,FCO,1555,SVO,2985,,0,321 320,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
SU,130,GYD,2922,LED,2948,,0,319,GYD,UBBB,40.46749877929688,50.04669952392578,10.0,4.0,E,Asia/Baku,airport,OurAirports
SU,130,GYD,2922,SVO,2985,,0,320,GYD,UBBB,40.46749877929688,50.04669952392578,10.0,4.0,E,Asia/Baku,airport,OurAirports
SU,130,HAM,342,LED,2948,,0,319,HAM,EDDH,53.630401611328,9.9882297515869,53.0,1.0,E,Europe/Berlin,airport,OurAirports
SU,130,HAM,342,SVO,2985,,0,738 321,HAM,EDDH,53.630401611328,9.9882297515869,53.0,1.0,E,Europe/Berlin,airport,OurAirports
SU,130,HAN,3199,SVO,2985,,0,333,HAN,VVNB,21.221200942993164,105.80699920654295,39.0,7.0,U,Asia/Saigon,airport,OurAirports
SU,130,HKG,3077,SVO,2985,,0,77W,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
SU,130,ICN,3930,KHV,2927,,0,319,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
SU,130,ICN,3930,SVO,2985,,0,333,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
SU,130,ICN,3930,UUS,2933,,0,737,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
SU,130,ICN,3930,VVO,2934,,0,319 737,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
SU,130,JFK,3797,ATL,3682,Y,0,752 319 738 757 M88,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
SU,130,JFK,3797,SVO,2985,,0,333 77W,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
SU,130,KGD,2952,LED,2948,,0,319 320,KGD,UMKK,54.88999938964844,20.59259986877441,42.0,2.0,N,Europe/Kaliningrad,airport,OurAirports
SU,130,KGD,2952,SVO,2985,,0,320,KGD,UMKK,54.88999938964844,20.59259986877441,42.0,2.0,N,Europe/Kaliningrad,airport,OurAirports
SU,130,LCA,1197,LED,2948,,0,763,LCA,LCLK,34.875099182128906,33.624900817871094,8.0,2.0,E,Asia/Nicosia,airport,OurAirports
SU,130,LCA,1197,SVO,2985,,0,321 320,LCA,LCLK,34.875099182128906,33.624900817871094,8.0,2.0,E,Asia/Nicosia,airport,OurAirports
SU,130,LED,2948,AAQ,4353,,0,320 319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,AER,2965,,0,320 319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,ALA,2908,,0,320 319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,AMS,580,Y,0,737,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,ARH,4362,,0,A81 319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,ARN,737,,0,319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,AYT,1688,,0,763,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,BCN,1218,,0,763 320,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,BHK,2980,,0,320,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,BOJ,1191,,0,320,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,CDG,1382,,0,320,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,CEK,2968,,0,319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,DME,4029,,0,320 319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
SU,130,LED,2948,DUS,345,,0,319,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
